TARGET_FID,Img,target_x,target_y,label,path,no_coor,split
1613,cbda8fb0-b7d3-4525-be71-5e65b2468bcb.jpg,0,0,asparagus,data/predata\asparagus\cbda8fb0-b7d3-4525-be71-5e65b2468bcb.jpg,True,train
1627,cc909208-db42-4e2d-a372-a37099dff0cc.jpg,0,-102,asparagus,data/predata\asparagus\cc909208-db42-4e2d-a372-a37099dff0cc.jpg,False,train
1630,ccf6bb19-be4a-4c24-bfbf-a06bc2cdee51.jpg,0,0,asparagus,data/predata\asparagus\ccf6bb19-be4a-4c24-bfbf-a06bc2cdee51.jpg,True,val
1638,cdf60591-d6eb-48e1-b95b-29302acd1301.jpg,0,0,asparagus,data/predata\asparagus\cdf60591-d6eb-48e1-b95b-29302acd1301.jpg,True,train
1648,cf48fb15-d56c-4a23-ba61-4d7586a3d7ac.jpg,0,0,asparagus,data/predata\asparagus\cf48fb15-d56c-4a23-ba61-4d7586a3d7ac.jpg,True,train
1658,d04baae0-e3cb-4dea-afff-cd42c8218a61.jpg,0,0,asparagus,data/predata\asparagus\d04baae0-e3cb-4dea-afff-cd42c8218a61.jpg,True,train
1676,d25b55a3-8de6-4c6f-bdd0-6cebd83181d0.jpg,0,-128,asparagus,data/predata\asparagus\d25b55a3-8de6-4c6f-bdd0-6cebd83181d0.jpg,False,train
1716,d71dc6f2-9300-4a88-8d58-28a85735c425.jpg,0,0,asparagus,data/predata\asparagus\d71dc6f2-9300-4a88-8d58-28a85735c425.jpg,True,train
1718,d761807e-131d-44fb-9348-dbb6cb8438b9.jpg,0,0,asparagus,data/predata\asparagus\d761807e-131d-44fb-9348-dbb6cb8438b9.jpg,True,val
1722,d7df3872-aa30-4e78-8e0f-c3dcb4192c51.jpg,0,0,asparagus,data/predata\asparagus\d7df3872-aa30-4e78-8e0f-c3dcb4192c51.jpg,True,test
1725,d8170ee6-e0f3-4f72-9f78-3a95c29568d9.jpg,0,0,asparagus,data/predata\asparagus\d8170ee6-e0f3-4f72-9f78-3a95c29568d9.jpg,True,train
1729,d82983a0-ebe7-4b14-ba29-3eef3ca1de5e.jpg,0,-144,asparagus,data/predata\asparagus\d82983a0-ebe7-4b14-ba29-3eef3ca1de5e.jpg,False,test
1755,db4aa8d2-a876-4a01-9b11-27503e079d2b.jpg,0,0,asparagus,data/predata\asparagus\db4aa8d2-a876-4a01-9b11-27503e079d2b.jpg,True,test
1759,dc08a373-4eb5-4d1d-a535-b9d6c0a3c552.jpg,0,-102,asparagus,data/predata\asparagus\dc08a373-4eb5-4d1d-a535-b9d6c0a3c552.jpg,False,test
1769,dd487732-dd42-4c73-bb7b-1f54c0930d60.jpg,0,-144,asparagus,data/predata\asparagus\dd487732-dd42-4c73-bb7b-1f54c0930d60.jpg,False,train
1795,e0f3455f-7fe7-43cb-9f71-ad2d6975a8c7.jpg,0,0,asparagus,data/predata\asparagus\e0f3455f-7fe7-43cb-9f71-ad2d6975a8c7.jpg,True,train
1821,e482aae2-1834-446a-8ee1-5195b0dfc80c.jpg,0,0,asparagus,data/predata\asparagus\e482aae2-1834-446a-8ee1-5195b0dfc80c.jpg,True,train
1831,e57cefe3-c094-4d4e-ae89-82af6ff27bec.jpg,0,0,asparagus,data/predata\asparagus\e57cefe3-c094-4d4e-ae89-82af6ff27bec.jpg,True,train
1840,e702d10b-df88-41ac-bd87-cdb237e6427d.jpg,0,0,asparagus,data/predata\asparagus\e702d10b-df88-41ac-bd87-cdb237e6427d.jpg,True,test
1868,ea27e626-3e9c-4fb0-8014-c711eaeb1067.jpg,0,0,asparagus,data/predata\asparagus\ea27e626-3e9c-4fb0-8014-c711eaeb1067.jpg,True,train
1871,ea764c85-aa14-463b-9792-7414cab0d0b6.jpg,0,0,asparagus,data/predata\asparagus\ea764c85-aa14-463b-9792-7414cab0d0b6.jpg,True,train
1891,ed18969c-6985-4fc9-98a1-b3135255494b.jpg,0,0,asparagus,data/predata\asparagus\ed18969c-6985-4fc9-98a1-b3135255494b.jpg,True,train
1892,ed1a80df-9ff2-448e-a6fb-b97c0854ffed.jpg,0,0,asparagus,data/predata\asparagus\ed1a80df-9ff2-448e-a6fb-b97c0854ffed.jpg,True,train
1911,ef93398e-76cd-4e3f-994c-cf15156b7c18.jpg,0,0,asparagus,data/predata\asparagus\ef93398e-76cd-4e3f-994c-cf15156b7c18.jpg,True,train
1913,efa291b1-7e23-43c3-a701-a0bfbef210d6.jpg,0,-128,asparagus,data/predata\asparagus\efa291b1-7e23-43c3-a701-a0bfbef210d6.jpg,False,val
1915,efcf0907-6c89-4f14-b343-432aae0b8e6c.jpg,0,0,asparagus,data/predata\asparagus\efcf0907-6c89-4f14-b343-432aae0b8e6c.jpg,True,test
1921,f09ccb3d-e997-4b78-a55a-d39fa8c98076.jpg,0,0,asparagus,data/predata\asparagus\f09ccb3d-e997-4b78-a55a-d39fa8c98076.jpg,True,train
1926,f1712dd7-b58c-45e1-a5a8-ef501e80e98f.jpg,0,0,asparagus,data/predata\asparagus\f1712dd7-b58c-45e1-a5a8-ef501e80e98f.jpg,True,test
1929,f28d6244-543a-49ac-a74e-a08b36a7bf9c.jpg,0,0,asparagus,data/predata\asparagus\f28d6244-543a-49ac-a74e-a08b36a7bf9c.jpg,True,train
1930,f2c46eb8-47a6-413f-88ef-65f1fbb63501.jpg,0,0,asparagus,data/predata\asparagus\f2c46eb8-47a6-413f-88ef-65f1fbb63501.jpg,True,train
1942,f42d7136-610a-4ce4-8444-a08d688e44d4.jpg,0,-144,asparagus,data/predata\asparagus\f42d7136-610a-4ce4-8444-a08d688e44d4.jpg,False,val
1945,f4bc5467-12fb-4807-b50c-b954e11f0bdf.jpg,0,0,asparagus,data/predata\asparagus\f4bc5467-12fb-4807-b50c-b954e11f0bdf.jpg,True,train
1946,f4cca190-dc67-44ac-b2dc-fd6457ee108d.jpg,0,0,asparagus,data/predata\asparagus\f4cca190-dc67-44ac-b2dc-fd6457ee108d.jpg,True,val
1948,f4df5bf6-5a1a-4c36-823d-bcc35aae2207.jpg,0,0,asparagus,data/predata\asparagus\f4df5bf6-5a1a-4c36-823d-bcc35aae2207.jpg,True,train
1952,f57c2efd-d207-4a3c-b8b1-18b7688aaddf.jpg,0,0,asparagus,data/predata\asparagus\f57c2efd-d207-4a3c-b8b1-18b7688aaddf.jpg,True,val
1964,f69b9059-5dbf-43ad-b03d-3dcfc7cda7ed.jpg,0,0,asparagus,data/predata\asparagus\f69b9059-5dbf-43ad-b03d-3dcfc7cda7ed.jpg,True,train
1980,f86b94db-abc4-4789-b5cb-5719a3b9e196.jpg,0,0,asparagus,data/predata\asparagus\f86b94db-abc4-4789-b5cb-5719a3b9e196.jpg,True,test
1989,f9601f51-22cb-4962-8de8-13ac6e5696d0.jpg,0,0,asparagus,data/predata\asparagus\f9601f51-22cb-4962-8de8-13ac6e5696d0.jpg,True,train
2006,fb83dc01-9e94-48d1-be12-f2010a3156a5.jpg,0,0,asparagus,data/predata\asparagus\fb83dc01-9e94-48d1-be12-f2010a3156a5.jpg,True,train
2021,fdee8de9-d246-49c4-9b64-83e0131d186c.jpg,0,0,asparagus,data/predata\asparagus\fdee8de9-d246-49c4-9b64-83e0131d186c.jpg,True,train
2025,fe9af1cb-d0cd-43ab-baed-b23190695b1a.jpg,0,0,asparagus,data/predata\asparagus\fe9af1cb-d0cd-43ab-baed-b23190695b1a.jpg,True,test
2045,008e2d1b-9484-4d78-94cb-2e777e510053.jpg,0,0,bambooshoots,data/predata\bambooshoots\008e2d1b-9484-4d78-94cb-2e777e510053.jpg,True,train
2061,01b53741-961d-4b5c-be6e-b49770676088.jpg,0,-144,bambooshoots,data/predata\bambooshoots\01b53741-961d-4b5c-be6e-b49770676088.jpg,False,train
2068,02621f73-92fe-4b64-83a1-ecbcdb3ca5f3.jpg,0,-116,bambooshoots,data/predata\bambooshoots\02621f73-92fe-4b64-83a1-ecbcdb3ca5f3.jpg,False,test
2105,04c8b879-8169-492b-8e7a-1e9e504e09fc.jpg,0,-144,bambooshoots,data/predata\bambooshoots\04c8b879-8169-492b-8e7a-1e9e504e09fc.jpg,False,val
2127,06a3d9b6-22ec-412b-b2fb-edfbf6943d44.jpg,0,0,bambooshoots,data/predata\bambooshoots\06a3d9b6-22ec-412b-b2fb-edfbf6943d44.jpg,True,test
2139,077c4cc2-aa5d-479e-a119-70a04a0a0d62.jpg,0,-144,bambooshoots,data/predata\bambooshoots\077c4cc2-aa5d-479e-a119-70a04a0a0d62.jpg,False,test
2151,083e9f62-bc29-4fc0-8a6e-9c06c45cab6c.jpg,0,0,bambooshoots,data/predata\bambooshoots\083e9f62-bc29-4fc0-8a6e-9c06c45cab6c.jpg,True,train
2199,0d0c9bb5-1a59-44a3-b6c2-3634ea6833cd.jpg,0,-144,bambooshoots,data/predata\bambooshoots\0d0c9bb5-1a59-44a3-b6c2-3634ea6833cd.jpg,False,train
2235,0f8ba8f3-d431-4f2d-8fd3-0d33cadd7c11.jpg,0,0,bambooshoots,data/predata\bambooshoots\0f8ba8f3-d431-4f2d-8fd3-0d33cadd7c11.jpg,True,test
2248,101f0ebd-41e7-4759-8c1d-dd7240eed59c.jpg,0,0,bambooshoots,data/predata\bambooshoots\101f0ebd-41e7-4759-8c1d-dd7240eed59c.jpg,True,test
2253,10481419-36da-4d55-b732-9fa556ba93f5.jpg,0,-144,bambooshoots,data/predata\bambooshoots\10481419-36da-4d55-b732-9fa556ba93f5.jpg,False,test
2261,119a3ef0-69b9-4aec-b266-39806279231c.jpg,0,0,bambooshoots,data/predata\bambooshoots\119a3ef0-69b9-4aec-b266-39806279231c.jpg,True,train
2263,11de6a74-7bfd-4312-a0d6-cf15198af75f.jpg,0,-144,bambooshoots,data/predata\bambooshoots\11de6a74-7bfd-4312-a0d6-cf15198af75f.jpg,False,train
2273,12dd3151-e1a5-418c-b74d-24e4a582f6c7.jpg,0,0,bambooshoots,data/predata\bambooshoots\12dd3151-e1a5-418c-b74d-24e4a582f6c7.jpg,True,train
2302,148806c6-b130-4c9a-9778-8cc70bd0774d.jpg,0,0,bambooshoots,data/predata\bambooshoots\148806c6-b130-4c9a-9778-8cc70bd0774d.jpg,True,train
2326,1616f2f0-6a71-4e6e-9cd7-28e877ebc320.jpg,0,-144,bambooshoots,data/predata\bambooshoots\1616f2f0-6a71-4e6e-9cd7-28e877ebc320.jpg,False,train
2327,16407ef2-3ebf-4a6c-ae55-b181ec099a7a.jpg,0,0,bambooshoots,data/predata\bambooshoots\16407ef2-3ebf-4a6c-ae55-b181ec099a7a.jpg,True,test
2332,1668bbe5-7a15-4b12-bb93-00ba67e0ffcd.jpg,0,0,bambooshoots,data/predata\bambooshoots\1668bbe5-7a15-4b12-bb93-00ba67e0ffcd.jpg,True,train
2334,1688b2ba-aabc-4f89-8fe1-78ac4a6fb30e.jpg,0,0,bambooshoots,data/predata\bambooshoots\1688b2ba-aabc-4f89-8fe1-78ac4a6fb30e.jpg,True,val
2338,170e187c-1356-4d29-a06c-825e7c8888b8.jpg,0,0,bambooshoots,data/predata\bambooshoots\170e187c-1356-4d29-a06c-825e7c8888b8.jpg,True,train
2347,17f6a522-33e6-4ddf-8a28-602b0d599a84.jpg,0,-144,bambooshoots,data/predata\bambooshoots\17f6a522-33e6-4ddf-8a28-602b0d599a84.jpg,False,val
2364,19016534-c7a9-4791-80db-5c483a07c33e.jpg,0,0,bambooshoots,data/predata\bambooshoots\19016534-c7a9-4791-80db-5c483a07c33e.jpg,True,train
2395,1b90d6b3-7d8d-4cb8-899e-1bec3f98c8a0.jpg,0,0,bambooshoots,data/predata\bambooshoots\1b90d6b3-7d8d-4cb8-899e-1bec3f98c8a0.jpg,True,train
2412,1cf52aca-e156-49b9-9d51-46cd927cd754.jpg,0,0,bambooshoots,data/predata\bambooshoots\1cf52aca-e156-49b9-9d51-46cd927cd754.jpg,True,train
2457,2074f039-68f1-4ee8-84e4-4ab70f0942b5.jpg,0,0,bambooshoots,data/predata\bambooshoots\2074f039-68f1-4ee8-84e4-4ab70f0942b5.jpg,True,test
2505,243dbd2c-f03a-4286-8e8f-a0ddfa1a7dad.jpg,0,-102,bambooshoots,data/predata\bambooshoots\243dbd2c-f03a-4286-8e8f-a0ddfa1a7dad.jpg,False,train
2509,2446600d-a2b8-4754-8265-53fd85ed1acb.jpg,0,-144,bambooshoots,data/predata\bambooshoots\2446600d-a2b8-4754-8265-53fd85ed1acb.jpg,False,train
2514,248a14ec-3491-40d4-9874-a4974b2a575e.jpg,0,0,bambooshoots,data/predata\bambooshoots\248a14ec-3491-40d4-9874-a4974b2a575e.jpg,True,train
2530,25afb45d-dde0-40cb-b512-8a5205ee3639.jpg,0,0,bambooshoots,data/predata\bambooshoots\25afb45d-dde0-40cb-b512-8a5205ee3639.jpg,True,train
2536,25d8a115-db9b-427a-a1a0-b20191846a15.jpg,0,-102,bambooshoots,data/predata\bambooshoots\25d8a115-db9b-427a-a1a0-b20191846a15.jpg,False,train
2542,26418b33-51b1-4526-b455-4e28834d4c95.jpg,0,0,bambooshoots,data/predata\bambooshoots\26418b33-51b1-4526-b455-4e28834d4c95.jpg,True,test
2554,273c4b2e-f7f6-45a5-9a58-d1c2e8b04e5f.jpg,0,-144,bambooshoots,data/predata\bambooshoots\273c4b2e-f7f6-45a5-9a58-d1c2e8b04e5f.jpg,False,train
2593,2aa77640-7dc8-420b-9a87-5b728dd1eb90.jpg,0,-144,bambooshoots,data/predata\bambooshoots\2aa77640-7dc8-420b-9a87-5b728dd1eb90.jpg,False,train
2607,2c071617-e416-4905-a851-2503323ac182.jpg,0,-144,bambooshoots,data/predata\bambooshoots\2c071617-e416-4905-a851-2503323ac182.jpg,False,test
2621,2d90036e-0f12-4885-a0c0-b74519a7c5aa.jpg,0,0,bambooshoots,data/predata\bambooshoots\2d90036e-0f12-4885-a0c0-b74519a7c5aa.jpg,True,train
2627,2dd7cfc5-d33b-47a5-b43f-3df90551c165.jpg,0,0,bambooshoots,data/predata\bambooshoots\2dd7cfc5-d33b-47a5-b43f-3df90551c165.jpg,True,train
2629,2df65b9a-c464-4562-a110-4b886c1198d1.jpg,0,0,bambooshoots,data/predata\bambooshoots\2df65b9a-c464-4562-a110-4b886c1198d1.jpg,True,train
2643,2f57359f-6d69-407e-9203-5a0a8d7ef613.jpg,0,-102,bambooshoots,data/predata\bambooshoots\2f57359f-6d69-407e-9203-5a0a8d7ef613.jpg,False,test
2669,3190e6d4-9f42-4502-8eac-1ad24997c0b6.jpg,0,-144,bambooshoots,data/predata\bambooshoots\3190e6d4-9f42-4502-8eac-1ad24997c0b6.jpg,False,val
2683,32f171c6-f8af-4fe3-a13d-4fbd913472b8.jpg,0,-102,bambooshoots,data/predata\bambooshoots\32f171c6-f8af-4fe3-a13d-4fbd913472b8.jpg,False,test
2687,333a9a34-b3a5-421e-80c0-9a844350ebbb.jpg,0,0,bambooshoots,data/predata\bambooshoots\333a9a34-b3a5-421e-80c0-9a844350ebbb.jpg,True,train
2728,35f85661-5a17-4b9c-b839-412a8fc9e0cb.jpg,0,-144,bambooshoots,data/predata\bambooshoots\35f85661-5a17-4b9c-b839-412a8fc9e0cb.jpg,False,test
2731,3661abff-29ad-4371-a2d2-a02b73ac51ac.jpg,0,0,bambooshoots,data/predata\bambooshoots\3661abff-29ad-4371-a2d2-a02b73ac51ac.jpg,True,train
2734,36704efa-df26-4795-b4f3-7d99f087355a.jpg,0,0,bambooshoots,data/predata\bambooshoots\36704efa-df26-4795-b4f3-7d99f087355a.jpg,True,train
2737,36a1b124-7b6a-4eed-849d-81f83bd792a7.jpg,0,0,bambooshoots,data/predata\bambooshoots\36a1b124-7b6a-4eed-849d-81f83bd792a7.jpg,True,val
2764,39016e22-8dc0-4bcc-b632-23a4d27ef5ec.jpg,0,-144,bambooshoots,data/predata\bambooshoots\39016e22-8dc0-4bcc-b632-23a4d27ef5ec.jpg,False,train
2766,39511bcc-ddf4-4ab4-adbc-5cc189a18ec2.jpg,0,-102,bambooshoots,data/predata\bambooshoots\39511bcc-ddf4-4ab4-adbc-5cc189a18ec2.jpg,False,train
2777,39e68f30-82a2-4cce-8bff-191c716cbf56.jpg,0,-98,bambooshoots,data/predata\bambooshoots\39e68f30-82a2-4cce-8bff-191c716cbf56.jpg,False,test
2778,39f4eade-3638-4db5-b0ee-21668917cdc2.jpg,0,0,bambooshoots,data/predata\bambooshoots\39f4eade-3638-4db5-b0ee-21668917cdc2.jpg,True,train
2807,3cb639cd-fe69-4d24-a037-d426ac108ca3.jpg,0,-116,bambooshoots,data/predata\bambooshoots\3cb639cd-fe69-4d24-a037-d426ac108ca3.jpg,False,test
2830,3dcdbc88-8c29-4b88-b8a3-6dc14cf7cf49.jpg,0,-144,bambooshoots,data/predata\bambooshoots\3dcdbc88-8c29-4b88-b8a3-6dc14cf7cf49.jpg,False,train
2878,41c6689d-b219-4a43-a016-0f92ae98b2bb.jpg,0,0,bambooshoots,data/predata\bambooshoots\41c6689d-b219-4a43-a016-0f92ae98b2bb.jpg,True,train
2882,4285be57-650d-46ba-9d4a-3b4eae07afc2.jpg,0,-144,bambooshoots,data/predata\bambooshoots\4285be57-650d-46ba-9d4a-3b4eae07afc2.jpg,False,val
2883,42867311-b0a9-4c99-af77-ec0875947bac.jpg,0,-144,bambooshoots,data/predata\bambooshoots\42867311-b0a9-4c99-af77-ec0875947bac.jpg,False,train
2897,439e63d5-3b5f-4249-9512-429f1fdaa675.jpg,0,0,bambooshoots,data/predata\bambooshoots\439e63d5-3b5f-4249-9512-429f1fdaa675.jpg,True,train
2899,43ab79ef-e9a0-49d7-a07c-b09fd0eba608.jpg,0,0,bambooshoots,data/predata\bambooshoots\43ab79ef-e9a0-49d7-a07c-b09fd0eba608.jpg,True,val
2902,43f58bc7-e9a0-46fb-af1a-a91ce2a8edde.jpg,0,0,bambooshoots,data/predata\bambooshoots\43f58bc7-e9a0-46fb-af1a-a91ce2a8edde.jpg,True,train
2903,4400b4bd-3c6b-4551-ae1b-8fbf0160a51e.jpg,0,0,bambooshoots,data/predata\bambooshoots\4400b4bd-3c6b-4551-ae1b-8fbf0160a51e.jpg,True,train
2906,4419a963-1ca9-4708-9c8a-d70cd06d2631.jpg,0,-102,bambooshoots,data/predata\bambooshoots\4419a963-1ca9-4708-9c8a-d70cd06d2631.jpg,False,train
2925,45764520-2715-4879-a93c-0900ccce20c3.jpg,0,0,bambooshoots,data/predata\bambooshoots\45764520-2715-4879-a93c-0900ccce20c3.jpg,True,train
2942,46d76b12-b8c9-41f6-a536-402f51684ba7.jpg,0,-144,bambooshoots,data/predata\bambooshoots\46d76b12-b8c9-41f6-a536-402f51684ba7.jpg,False,test
3002,4b4e4e96-c974-488f-8166-a494c534162f.jpg,0,-144,bambooshoots,data/predata\bambooshoots\4b4e4e96-c974-488f-8166-a494c534162f.jpg,False,train
3017,4cabc036-4343-4089-9873-6312090cc096.jpg,0,-144,bambooshoots,data/predata\bambooshoots\4cabc036-4343-4089-9873-6312090cc096.jpg,False,train
3034,4e0f0e79-df71-49de-b8ad-53b931e1ae2b.jpg,0,0,bambooshoots,data/predata\bambooshoots\4e0f0e79-df71-49de-b8ad-53b931e1ae2b.jpg,True,train
3053,4fcd5505-8d21-4a9f-89a0-08d941194b67.jpg,0,0,bambooshoots,data/predata\bambooshoots\4fcd5505-8d21-4a9f-89a0-08d941194b67.jpg,True,train
3054,4fdf6ad6-0462-421e-a0ea-cc92f89055fe.jpg,0,-128,bambooshoots,data/predata\bambooshoots\4fdf6ad6-0462-421e-a0ea-cc92f89055fe.jpg,False,train
3059,501b62fc-4723-48f0-b66e-23a68dfdf18a.jpg,0,0,bambooshoots,data/predata\bambooshoots\501b62fc-4723-48f0-b66e-23a68dfdf18a.jpg,True,train
3066,50955544-572c-46f3-9d55-0699bc4e13d9.jpg,0,0,bambooshoots,data/predata\bambooshoots\50955544-572c-46f3-9d55-0699bc4e13d9.jpg,True,train
3077,518bf1d9-3fb3-449f-9129-1bfcc2c31388.jpg,0,0,bambooshoots,data/predata\bambooshoots\518bf1d9-3fb3-449f-9129-1bfcc2c31388.jpg,True,test
3078,5195dc6d-65e2-4a75-91d2-a6b0b1c20d53.jpg,0,0,bambooshoots,data/predata\bambooshoots\5195dc6d-65e2-4a75-91d2-a6b0b1c20d53.jpg,True,val
3101,53d3d93b-8586-4d15-9c0a-6df9da81bd08.jpg,0,0,bambooshoots,data/predata\bambooshoots\53d3d93b-8586-4d15-9c0a-6df9da81bd08.jpg,True,test
3141,574aaeb0-f284-4f4b-ae0c-56a402b0f64c.jpg,0,-144,bambooshoots,data/predata\bambooshoots\574aaeb0-f284-4f4b-ae0c-56a402b0f64c.jpg,False,train
3148,5795fad1-9320-4142-915f-166a0f0f5a18.jpg,0,0,bambooshoots,data/predata\bambooshoots\5795fad1-9320-4142-915f-166a0f0f5a18.jpg,True,train
3153,58219000-8cc4-413a-a2ef-4a2fdbbeaef9.jpg,0,-116,bambooshoots,data/predata\bambooshoots\58219000-8cc4-413a-a2ef-4a2fdbbeaef9.jpg,False,test
3186,5a58ba6a-6004-4b95-b709-31c68ba05ef8.jpg,0,-144,bambooshoots,data/predata\bambooshoots\5a58ba6a-6004-4b95-b709-31c68ba05ef8.jpg,False,train
3195,5b4b633b-1d82-49f8-b837-8e9700d1b426.jpg,0,0,bambooshoots,data/predata\bambooshoots\5b4b633b-1d82-49f8-b837-8e9700d1b426.jpg,True,train
3197,5b6ca4ef-5323-4fc9-9a69-02d1603db878.jpg,0,0,bambooshoots,data/predata\bambooshoots\5b6ca4ef-5323-4fc9-9a69-02d1603db878.jpg,True,train
3212,5cc76b1f-619b-4b1b-902c-ff8ee0dbaabc.jpg,0,-144,bambooshoots,data/predata\bambooshoots\5cc76b1f-619b-4b1b-902c-ff8ee0dbaabc.jpg,False,test
3218,5d746abc-edf1-4141-a17f-dbc48015cbb4.jpg,0,0,bambooshoots,data/predata\bambooshoots\5d746abc-edf1-4141-a17f-dbc48015cbb4.jpg,True,train
3228,5e5eebe7-f4c1-448a-8128-69eaee9ed41d.jpg,0,0,bambooshoots,data/predata\bambooshoots\5e5eebe7-f4c1-448a-8128-69eaee9ed41d.jpg,True,train
3252,6054f621-ff79-4fef-a325-d10d3218d4d5.jpg,0,0,bambooshoots,data/predata\bambooshoots\6054f621-ff79-4fef-a325-d10d3218d4d5.jpg,True,train
3290,63a23ff2-7990-4614-b857-c4e7bbd53724.jpg,0,0,bambooshoots,data/predata\bambooshoots\63a23ff2-7990-4614-b857-c4e7bbd53724.jpg,True,train
3318,65771ca6-2bdb-4c5b-a614-d4c938844596.jpg,0,-144,bambooshoots,data/predata\bambooshoots\65771ca6-2bdb-4c5b-a614-d4c938844596.jpg,False,train
3325,66382e3f-ad95-49c8-aa66-b1a5ab52aef8.jpg,0,-102,bambooshoots,data/predata\bambooshoots\66382e3f-ad95-49c8-aa66-b1a5ab52aef8.jpg,False,train
3371,6956071e-c5dc-42ea-9835-c7d6093fee37.jpg,0,0,bambooshoots,data/predata\bambooshoots\6956071e-c5dc-42ea-9835-c7d6093fee37.jpg,True,train
3386,6a9e0ed0-bde3-4932-82bd-d6a781f98970.jpg,0,0,bambooshoots,data/predata\bambooshoots\6a9e0ed0-bde3-4932-82bd-d6a781f98970.jpg,True,train
3394,6b6283b3-a83f-4153-9aaa-22b9b2b4f324.jpg,0,0,bambooshoots,data/predata\bambooshoots\6b6283b3-a83f-4153-9aaa-22b9b2b4f324.jpg,True,test
3417,6ce48b2b-9012-4157-b3dc-34271e8dc5a1.jpg,0,0,bambooshoots,data/predata\bambooshoots\6ce48b2b-9012-4157-b3dc-34271e8dc5a1.jpg,True,train
3473,7174279d-4b06-4913-aaed-1eae0d192c6f.jpg,0,0,bambooshoots,data/predata\bambooshoots\7174279d-4b06-4913-aaed-1eae0d192c6f.jpg,True,train
3479,71d03751-de0a-40b4-a518-c89b098e777b.jpg,0,0,bambooshoots,data/predata\bambooshoots\71d03751-de0a-40b4-a518-c89b098e777b.jpg,True,train
3497,730bcaf1-5900-4695-8a7b-ac90b251d7dd.jpg,0,-116,bambooshoots,data/predata\bambooshoots\730bcaf1-5900-4695-8a7b-ac90b251d7dd.jpg,False,val
3503,73bb61bd-8f23-41b8-a7c7-1cbec4f631da.jpg,0,0,bambooshoots,data/predata\bambooshoots\73bb61bd-8f23-41b8-a7c7-1cbec4f631da.jpg,True,train
3519,758b13e8-239f-419c-a4e1-1dba225dbfa2.jpg,0,-116,bambooshoots,data/predata\bambooshoots\758b13e8-239f-419c-a4e1-1dba225dbfa2.jpg,False,train
3537,76d5df7f-e06e-462b-baf2-327d5450648a.jpg,0,0,bambooshoots,data/predata\bambooshoots\76d5df7f-e06e-462b-baf2-327d5450648a.jpg,True,train
3554,77e4788a-df2e-49e0-9668-e3754cfd0535.jpg,0,-116,bambooshoots,data/predata\bambooshoots\77e4788a-df2e-49e0-9668-e3754cfd0535.jpg,False,train
3605,7b7ce588-57a6-4248-90af-407e7ada36db.jpg,0,-144,bambooshoots,data/predata\bambooshoots\7b7ce588-57a6-4248-90af-407e7ada36db.jpg,False,test
3627,7d9f4b93-2c49-48cb-a3cc-1df5ac5fbdbc.jpg,0,0,bambooshoots,data/predata\bambooshoots\7d9f4b93-2c49-48cb-a3cc-1df5ac5fbdbc.jpg,True,train
3630,7ddfd2c7-f738-4042-a039-2bc2c0411ec0.jpg,0,-128,bambooshoots,data/predata\bambooshoots\7ddfd2c7-f738-4042-a039-2bc2c0411ec0.jpg,False,train
3669,809268f6-c696-4e50-8f61-cbe0b045e973.jpg,0,-98,bambooshoots,data/predata\bambooshoots\809268f6-c696-4e50-8f61-cbe0b045e973.jpg,False,train
3672,80f8bf63-666a-4df7-a593-6dca6fc315ca.jpg,0,-116,bambooshoots,data/predata\bambooshoots\80f8bf63-666a-4df7-a593-6dca6fc315ca.jpg,False,train
3675,816529a2-5253-453d-bd1d-63e86c057f92.jpg,0,-102,bambooshoots,data/predata\bambooshoots\816529a2-5253-453d-bd1d-63e86c057f92.jpg,False,train
3708,8386f3dc-a053-442e-95c5-c717c3ec1f22.jpg,0,-116,bambooshoots,data/predata\bambooshoots\8386f3dc-a053-442e-95c5-c717c3ec1f22.jpg,False,train
3747,86d1b2b8-cf71-40e4-9524-3f97b856e895.jpg,0,-98,bambooshoots,data/predata\bambooshoots\86d1b2b8-cf71-40e4-9524-3f97b856e895.jpg,False,test
3755,874a0c90-be5b-440b-996b-394348e0d270.jpg,0,0,bambooshoots,data/predata\bambooshoots\874a0c90-be5b-440b-996b-394348e0d270.jpg,True,test
3785,89344f73-e2aa-4df6-8dfd-031b4c63a948.jpg,0,-144,bambooshoots,data/predata\bambooshoots\89344f73-e2aa-4df6-8dfd-031b4c63a948.jpg,False,train
3793,8a027190-b433-49e8-b8ce-81d5a86855f6.jpg,0,-116,bambooshoots,data/predata\bambooshoots\8a027190-b433-49e8-b8ce-81d5a86855f6.jpg,False,train
3802,8afea244-5599-48d1-854c-7b7991d2f496.jpg,0,-144,bambooshoots,data/predata\bambooshoots\8afea244-5599-48d1-854c-7b7991d2f496.jpg,False,train
3812,8b5cf4bf-c7de-404d-893a-f4b196561663.jpg,0,0,bambooshoots,data/predata\bambooshoots\8b5cf4bf-c7de-404d-893a-f4b196561663.jpg,True,test
3820,8bb290d9-ced4-4e26-80ac-192482c58fcf.jpg,0,-144,bambooshoots,data/predata\bambooshoots\8bb290d9-ced4-4e26-80ac-192482c58fcf.jpg,False,train
3841,8d38479c-fa1f-4612-b4b8-3642132e12e6.jpg,0,0,bambooshoots,data/predata\bambooshoots\8d38479c-fa1f-4612-b4b8-3642132e12e6.jpg,True,val
